customer_id,origination_month,segment,subsegment,income_band,region,acquisition_channel,payroll_flag,digital_flag,autopay_flag,risk_band,product_tier,credit_line,age_band,tenure_months
C000258,2025-11,Affluent,Wealth,Medium,Central,Branch,1,0,1.0,Medium,Gold,18035.0,25-34,1
C000259,2024-11,Mass,Payroll,Medium,North,Campaign,0,1,0.0,High,Classic,8185.0,25-34,13
C000260,2024-05,Mass,Payroll,Medium,South,Campaign,0,0,0.0,Low,Classic,11231.0,45-54,19
C000261,2022-05,Mass,Standard,Low,Central,Digital,0,1,0.0,High,Gold,41618.0,25-34,43
C000262,2022-11,Emerging,Growth,Medium,South,Digital,0,1,1.0,Low,Classic,10121.0,35-44,37
C000263,2024-06,Mass,Standard,Medium,Central,Branch,0,0,1.0,High,Classic,13301.0,25-34,18
C000264,2023-12,MASS,Payroll,Low,Central,Branch,1,1,1.0,Low,Classic,11257.0,35-44,24
C000265,2024-10,Affluent,Payroll Premium,Very High,Central,Branch,1,1,1.0,High,Platinum,141788.0,45-54,14
C000266,2024-03,Affluent,Premium,High,Central,Campaign,1,1,1.0,Low,Gold,17922.0,35-44,21
C000267,2024-10,Affluent,Premium,Medium,West,Digital,1,1,0.0,Medium,Platinum,142049.0,25-34,14
C000268,2025-04,Affluent,Wealth,Very High,North,Campaign,0,0,0.0,Low,Black,135771.0,25-34,8
C000269,2022-01,Mass,Payroll,Low,North,Digital,1,1,1.0,Low,Gold,42114.0,25-34,47
C000270,2024-01,Masivo,Payroll,Medium,Central,Digital,1,1,1.0,Medium,Classic,8677.0,35-44,23
C000271,2023-08,Affluent,Payroll Premium,High,North,Branch,1,0,1.0,Low,Gold,27220.0,45-54,28
C000272,2024-06,AFFLUENT,Payroll Premium,Very High,South,Digital,1,1,0.0,Medium,Gold,36424.0,25-34,18
C000273,2025-04,Affluent,Premium,Very High,Central,Campaign,0,0,0.0,Medium,Platinum,62820.0,25-34,8
C000274,2022-08,Emerging,Growth,Medium,Central,Digital,0,1,1.0,Medium,Gold,33366.0,25-34,40
C000275,2024-12,Mass,Payroll,Low,Central,Digital,1,1,0.0,Medium,Classic,12943.0,25-34,12
C000276,2022-04,Mass,Young,Medium,North,Branch,0,1,0.0,Medium,Classic,5000.0,35-44,44
C000277,2025-02,Affluent,Premium,High,Central,Digital,1,1,1.0,Medium,Platinum,58991.0,35-44,10
C000278,2022-09,Mass,Standard,Low,Central,Campaign,0,1,0.0,High,Gold,25275.0,35-44,39
C000279,2025-01,Affluent,Premium,Very High,West,Campaign,0,1,0.0,Medium,Gold,61052.0,35-44,11
C000280,2024-03,Affluent,Payroll Premium,Very High,Central,Branch,1,0,1.0,Low,Black,131022.0,55+,21
C000281,2022-03,Emerging,Growth,Medium,Central,Branch,0,1,0.0,Medium,Gold,37576.0,45-54,45
C000282,2025-09,Mass,Standard,Medium,South,Digital,1,1,1.0,Medium,Gold,47338.0,25-34,3
C000283,2024-01,Mass,Standard,Medium,North,Campaign,0,0,1.0,Medium,Classic,9520.0,35-44,23
C000284,2025-08,Mass,Standard,Medium,Central,Partner,0,1,1.0,Medium,Classic,8773.0,35-44,4
C000285,2024-11,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Gold,38052.0,35-44,13
C000286,2024-05,Mass,Payroll,Low,South,Digital,1,1,0.0,High,Gold,24600.0,35-44,19
C000287,2022-12,Mass,Payroll,Low,North,Branch,1,0,1.0,Medium,Classic,15086.0,18-24,36
C000288,2023-08,Mass,Standard,High,Central,Branch,0,0,1.0,High,Classic,16181.0,55+,28
C000289,2025-01,MASS,Standard,Low,Central,Branch,0,1,1.0,Low,Classic,12820.0,35-44,11
C000290,2025-01,MASS,Payroll,Low,Central,Campaign,1,0,0.0,Medium,Classic,16665.0,35-44,11
C000291,2022-05,Mass,Standard,Medium,Central,Branch,0,1,1.0,Medium,Gold,45446.0,45-54,43
C000292,2022-03,Mass,Young,Low,South,Campaign,0,0,1.0,High,Gold,24277.0,25-34,45
C000293,2022-12,Affluent,Premium,High,Central,Digital,0,0,,Medium,Platinum,35309.0,18-24,36
C000294,2022-11,Mass,Standard,Medium,North,Campaign,0,1,1.0,High,Classic,5000.0,25-34,37
C000295,2024-02,Mass,Standard,Low,North,Campaign,0,0,0.0,High,Gold,42300.0,35-44,22
C000296,2022-07,Mass,Young,Medium,West,Campaign,0,0,0.0,Low,Classic,8665.0,55+,41
C000297,2022-11,Affluent,Premium,High,South,Digital,0,1,1.0,Low,Platinum,84030.0,45-54,37
C000298,2023-05,Mass,Payroll,Medium,South,Campaign,0,1,0.0,Low,Classic,16713.0,25-34,31
C000299,2023-04,MASS,Payroll,Low,West,Digital,1,1,1.0,Medium,Classic,10063.0,45-54,32
C000300,2022-01,Mass,Standard,Medium,South,Branch,0,1,0.0,Low,Classic,10435.0,55+,47
C000301,2025-09,Mass,Standard,Low,South,Digital,0,1,0.0,Medium,Gold,30648.0,35-44,3
C000302,2025-09,Mass,Young,Low,South,Partner,0,0,1.0,Medium,Platinum,70202.0,55+,3
C000303,2025-02,Mass,Standard,Low,Central,Campaign,1,0,1.0,Medium,Gold,29149.0,35-44,10
C000304,2023-07,Mass,Payroll,Medium,West,Branch,1,1,1.0,Low,Classic,17485.0,45-54,29
C000305,2024-08,Affluent,Payroll Premium,High,Central,Branch,1,0,0.0,Low,Platinum,66425.0,25-34,16
C000306,2023-10,Emerging,Growth,Medium,Central,Branch,0,0,0.0,Medium,Classic,13569.0,25-34,26
C000307,2025-12,Mass,Standard,Medium,North,Branch,1,1,0.0,High,Classic,15452.0,45-54,1
C000308,2025-04,Mass,Standard,Low,West,Partner,0,1,1.0,High,Classic,17279.0,18-24,8
C000309,2023-08,Affluent,Premium,High,Central,Digital,0,1,1.0,Low,Gold,54363.0,25-34,28
C000310,2024-10,Mass,Standard,Medium,North,Branch,0,1,0.0,Medium,Classic,11035.0,45-54,14
C000311,2024-09,Mass,Payroll,High,Central,Branch,1,0,1.0,Medium,Platinum,104362.0,35-44,15
C000312,2024-05,Mass,Payroll,Low,West,Campaign,1,0,1.0,Low,Classic,13344.0,35-44,19
C000313,2023-09,Mass,Payroll,Low,Central,Partner,1,0,1.0,Low,Classic,18143.0,25-34,27
C000314,2022-02,Emerging,Digital NewToBank,Medium,West,Branch,0,1,0.0,Low,Classic,11870.0,35-44,46
C000315,2025-07,Affluent,Premium,High,West,Digital,1,1,0.0,Medium,Platinum,127121.0,25-34,5
C000316,2022-12,Affluent,Premium,High,West,Partner,0,1,0.0,High,Black,226149.0,18-24,36
C000317,2023-11,Mass,Standard,Medium,Central,Digital,1,1,1.0,Low,Classic,10118.0,18-24,25
C000318,2022-01,Mass,Standard,Medium,South,Digital,1,1,0.0,Low,Classic,7854.0,25-34,47
C000319,2023-10,MASS,Standard,Low,Central,Digital,0,1,1.0,Low,Classic,10108.0,35-44,26
C000320,2025-04,Mass,Standard,High,North,Branch,0,0,0.0,Medium,Gold,31392.0,25-34,8
C000321,2022-01,Mass,Payroll,Low,Central,Branch,0,0,0.0,Medium,Gold,20785.0,45-54,47
C000322,2025-06,Affluent,Payroll Premium,Medium,North,Campaign,0,0,1.0,Low,Platinum,91620.0,35-44,6
C000323,2024-09,Affluent,Premium,High,Central,Partner,1,1,1.0,Low,Gold,33853.0,35-44,15
C000324,2023-11,Mass,Payroll,Low,North,Digital,0,1,0.0,Medium,Gold,17532.0,35-44,25
C000325,2024-06,Emerging,Digital NewToBank,Medium,North,Branch,0,1,0.0,Medium,Classic,5066.0,45-54,18
C000326,2024-06,Affluent,Premium,High,West,Digital,0,1,0.0,Medium,Black,205350.0,18-24,18
C000327,2024-10,Mass,Standard,Medium,South,Digital,0,1,0.0,High,Classic,13664.0,18-24,14
C000328,2025-04,Masivo,Young,Medium,South,Branch,0,1,0.0,Medium,Classic,9646.0,55+,8
C000329,2022-02,Mass,Payroll,Low,Central,Branch,1,1,1.0,Medium,Gold,24408.0,25-34,46
C000330,2025-04,Mass,Young,Medium,Central,Digital,0,1,0.0,Medium,Gold,44490.0,25-34,8
C000331,2022-09,Mass,Standard,Medium,Central,Branch,0,0,0.0,Medium,Platinum,67957.0,45-54,39
C000332,2025-05,Affluent,Premium,Very High,Central,Branch,0,1,0.0,Low,Platinum,108358.0,45-54,7
C000333,2025-12,Mass,Standard,Low,Central,Branch,0,1,1.0,Medium,Gold,52556.0,25-34,1
C000334,2023-05,Mass,Young,Low,North,Digital,0,0,0.0,High,Platinum,112772.0,25-34,31
C000335,2023-01,Mass,Standard,Medium,Central,Digital,0,1,0.0,Low,Gold,19733.0,45-54,35
C000336,2025-09,Masivo,Standard,Low,Central,Digital,0,1,0.0,Medium,Classic,8256.0,55+,3
C000337,2022-05,Affluent,Wealth,Medium,Central,Branch,0,0,0.0,Low,Black,153060.0,25-34,43
C000338,2023-05,Affluent,Premium,High,West,Branch,0,0,,Low,Platinum,92243.0,25-34,31
C000339,2025-09,Mass,Standard,Low,West,Branch,1,0,1.0,Medium,Platinum,94049.0,45-54,3
C000340,2023-06,Masivo,Payroll,Medium,Central,Branch,1,0,0.0,Medium,Classic,7372.0,35-44,30
C000341,2024-05,Mass,Standard,Medium,Central,Branch,0,0,1.0,Medium,Classic,16418.0,35-44,19
C000342,2024-09,Mass,Standard,Medium,West,Branch,1,1,1.0,Low,Platinum,105254.0,45-54,15
C000343,2023-05,Mass,Standard,Medium,West,Campaign,0,1,1.0,Low,Gold,33350.0,45-54,31
C000344,2023-02,Mass,Payroll,Low,North,Campaign,1,1,1.0,Medium,Classic,9918.0,45-54,34
C000345,2025-11,Mass,Standard,Medium,Central,Branch,0,1,0.0,Low,Classic,13509.0,18-24,1
C000346,2023-12,Mass,Standard,Medium,North,Branch,1,0,0.0,High,Classic,10901.0,55+,24
C000347,2025-08,Masivo,Payroll,Low,South,Branch,1,0,1.0,Medium,Platinum,91589.0,35-44,4
C000348,2023-11,Mass,Standard,Low,Central,Branch,0,0,0.0,Medium,Classic,12921.0,25-34,25
C000349,2023-03,MASS,Standard,Medium,Central,Branch,0,0,1.0,Low,Gold,25046.0,25-34,33
C000350,2022-06,Mass,Payroll,Low,South,Branch,1,0,1.0,Low,Gold,60773.0,25-34,42
C000351,2024-07,Mass,Standard,Low,West,Digital,0,1,0.0,Medium,Classic,9267.0,35-44,17
C000352,2025-08,AFFLUENT,Premium,High,Central,Campaign,0,0,1.0,Low,Gold,27879.0,35-44,4
C000353,2024-12,Mass,Payroll,Low,Central,Digital,1,1,1.0,Low,Classic,7033.0,25-34,12
C000354,2022-11,Mass,Payroll,Low,West,Branch,1,1,0.0,Low,Classic,10996.0,35-44,37
C000355,2024-03,Mass,Payroll,Medium,Central,Digital,1,1,0.0,High,Classic,18702.0,35-44,21
C000356,2022-03,Mass,Standard,Medium,West,Digital,1,1,1.0,Medium,Platinum,65311.0,25-34,45
C000357,2023-07,Mass,Standard,Medium,North,Campaign,1,0,0.0,Medium,Classic,12630.0,45-54,29
C000358,2022-05,Mass,Payroll,Low,West,Branch,1,0,1.0,Low,Gold,47020.0,45-54,43
C000359,2025-03,Emerging,Growth,Low,Central,Campaign,1,0,1.0,Medium,Gold,18513.0,25-34,9
C000360,2023-09,Mass,Standard,Low,North,Branch,0,1,1.0,Low,Platinum,94296.0,35-44,27
C000361,2025-10,Mass,Payroll,Low,Central,Campaign,1,1,0.0,Low,Classic,13617.0,45-54,2
C000362,2023-01,Mass,Standard,Medium,West,Branch,1,1,1.0,Medium,Classic,17772.0,55+,35
C000363,2025-09,Mass,Payroll,Low,Central,Branch,1,1,1.0,Medium,Classic,12561.0,45-54,3
C000364,2023-03,MASS,Standard,Low,North,Partner,0,1,1.0,Medium,Classic,13720.0,55+,33
C000365,2024-08,Emerging,Growth,High,Central,Campaign,0,0,1.0,Medium,Classic,5000.0,45-54,16
C000366,2023-02,Masivo,Young,Low,West,Partner,0,0,0.0,High,Classic,15297.0,35-44,34
C000367,2022-06,Emerging,Growth,Medium,North,Digital,1,1,1.0,Medium,Classic,19348.0,35-44,42
C000368,2023-07,Emerging,Growth,Low,North,Digital,1,1,1.0,Medium,Classic,16634.0,35-44,29
C000369,2023-07,Mass,Standard,Low,North,Digital,0,1,,High,Classic,10733.0,45-54,29
C000370,2025-12,Mass,Standard,Medium,Central,Digital,1,1,0.0,High,Gold,33394.0,25-34,1
C000371,2024-11,MASS,Standard,Low,North,Digital,0,1,1.0,Medium,Classic,11982.0,45-54,13
C000372,2025-01,Mass,Standard,Low,Central,Branch,0,1,1.0,Low,Classic,20959.0,35-44,11
C000373,2025-06,Mass,Young,Low,South,Branch,1,1,1.0,Medium,Classic,18811.0,18-24,6
C000374,2025-09,Affluent,Payroll Premium,High,South,Branch,1,0,1.0,Medium,Black,138028.0,25-34,3
C000375,2025-07,Mass,Payroll,Medium,South,Digital,0,1,0.0,High,Gold,24579.0,25-34,5
C000376,2023-11,Mass,Young,Medium,Central,Digital,0,0,0.0,Low,Gold,49003.0,18-24,25
C000377,2022-04,Affluent,Wealth,High,South,Campaign,0,1,0.0,Low,Platinum,84531.0,25-34,44
C000378,2023-10,Mass,Standard,Low,Central,Branch,0,0,0.0,Medium,Gold,40384.0,55+,26
C000379,2025-06,AFFLUENT,Premium,Very High,West,Digital,0,1,0.0,High,Platinum,98866.0,25-34,6
C000380,2022-10,Mass,Payroll,Low,Central,Branch,1,1,1.0,Medium,Classic,18611.0,45-54,38
C000381,2025-10,Mass,Standard,Medium,North,Digital,0,1,0.0,Low,Classic,7253.0,55+,2
C000382,2025-07,Affluent,Premium,Very High,South,Digital,0,1,1.0,High,Gold,40155.0,35-44,5
C000383,2023-04,Mass,Payroll,Low,North,Digital,1,1,1.0,Low,Classic,18629.0,55+,32
C000384,2023-02,Affluent,Premium,Medium,West,Branch,0,0,1.0,Low,Gold,62354.0,35-44,34
C000385,2024-06,Affluent,Premium,Very High,South,Campaign,0,0,0.0,Low,Platinum,104031.0,35-44,18
C000386,2024-05,Affluent,Premium,High,South,Digital,0,1,1.0,Low,Gold,26053.0,35-44,19
C000387,2023-02,Mass,Payroll,Low,South,Partner,1,0,1.0,High,Classic,11541.0,25-34,34
C000388,2025-05,Mass,Standard,Medium,North,Digital,1,1,,Medium,Gold,31083.0,45-54,7
C000389,2023-04,Affluent,Wealth,High,Central,Campaign,0,1,1.0,Low,Gold,48532.0,25-34,32
C000390,2025-01,Affluent,Premium,Very High,South,Campaign,0,1,0.0,Low,Platinum,104161.0,18-24,11
C000391,2024-10,Emerging,Growth,Low,Central,Branch,0,1,0.0,Low,Classic,15578.0,55+,14
C000392,2024-09,Mass,Standard,Medium,South,Campaign,0,1,0.0,High,Classic,12574.0,45-54,15
C000393,2024-03,Mass,Young,Medium,West,Branch,0,0,0.0,Medium,Gold,39139.0,45-54,21
C000394,2025-03,Affluent,Premium,High,Central,Campaign,0,1,1.0,Low,Black,174594.0,18-24,9
C000395,2025-12,Mass,Payroll,Medium,North,Digital,1,1,0.0,Medium,Platinum,87183.0,25-34,1
C000396,2024-04,Emerging,Digital NewToBank,High,West,Digital,0,1,0.0,High,Classic,5000.0,25-34,20
C000397,2025-06,Affluent,Premium,Very High,North,Branch,1,0,1.0,Medium,Platinum,92470.0,18-24,6
C000398,2023-06,Masivo,Standard,Low,Central,Digital,1,1,0.0,High,Gold,44918.0,45-54,30
C000399,2023-06,Affluent,Wealth,High,Central,Branch,1,0,1.0,Low,Gold,42958.0,55+,30
C000400,2022-12,Affluent,Wealth,Medium,South,Campaign,0,0,0.0,Low,Gold,37664.0,55+,36
C000401,2024-06,Mass,Standard,Low,West,Branch,0,0,0.0,High,Classic,12012.0,45-54,18
C000402,2022-03,Emerging,Growth,Low,Central,Branch,0,1,0.0,Low,Classic,9469.0,18-24,45
C000403,2022-11,Mass,Standard,Medium,West,Branch,1,0,1.0,Medium,Gold,31753.0,45-54,37
C000404,2024-11,Affluent,Premium,High,Central,Branch,0,0,,Low,Platinum,118814.0,35-44,13
C000405,2025-11,Mass,Standard,Medium,South,Digital,1,1,1.0,Low,Classic,14746.0,45-54,1
C000406,2023-06,Emerging,Digital NewToBank,Medium,North,Branch,0,1,0.0,Medium,Classic,11936.0,55+,30
C000407,2024-04,MASS,Standard,High,Central,Branch,0,0,0.0,Medium,Classic,16454.0,45-54,20
C000408,2024-09,Mass,Standard,Medium,West,Campaign,0,1,0.0,Medium,Platinum,128080.0,45-54,15
C000409,2024-02,Emerging,Digital NewToBank,Medium,Central,Branch,0,0,0.0,Low,Classic,15002.0,45-54,22
C000410,2023-10,Mass,Payroll,Medium,North,Campaign,1,1,0.0,High,Classic,14861.0,25-34,26
C000411,2022-12,Mass,Standard,High,Central,Branch,0,0,0.0,High,Gold,26432.0,25-34,36
C000412,2022-08,Emerging,Growth,Medium,Central,Campaign,0,0,0.0,Medium,Gold,44038.0,55+,40
C000413,2025-06,Emerging,Growth,Medium,Central,Digital,0,1,1.0,Medium,Classic,12051.0,25-34,6
C000414,2023-04,Mass,Standard,Low,West,Campaign,1,1,1.0,Medium,Classic,11567.0,55+,32
C000415,2024-08,Masivo,Standard,Medium,South,Digital,1,1,1.0,High,Gold,46397.0,35-44,16
C000416,2022-04,Masivo,Standard,Low,Central,Campaign,0,0,1.0,High,Gold,32343.0,18-24,44
C000417,2022-11,Masivo,Standard,Low,West,Digital,0,1,0.0,High,Classic,7821.0,35-44,37
C000418,2024-07,Mass,Young,Medium,North,Digital,0,0,0.0,Low,Classic,17149.0,35-44,17
C000419,2025-07,Affluent,Premium,High,West,Digital,0,1,0.0,High,Platinum,95633.0,35-44,5
C000420,2025-09,Affluent,Premium,High,Central,Partner,0,0,0.0,Medium,Platinum,72499.0,25-34,3
C000421,2024-08,Affluent,Payroll Premium,High,Central,Branch,1,0,0.0,Low,Black,182341.0,35-44,16
C000422,2024-06,Affluent,Wealth,High,Central,Branch,0,1,0.0,Low,Black,200689.0,35-44,18
C000423,2025-03,Masivo,Standard,Low,South,Digital,1,1,0.0,Low,Classic,8211.0,25-34,9
C000424,2022-06,Mass,Standard,Low,South,Campaign,0,1,0.0,Medium,Gold,32360.0,25-34,42
C000425,2025-11,Mass,Young,Low,North,Branch,1,1,0.0,Medium,Platinum,89373.0,35-44,1
C000426,2024-09,Mass,Standard,Medium,Central,Branch,0,0,1.0,Medium,Gold,11128.0,35-44,15
C000427,2025-07,Mass,Payroll,Low,South,Branch,1,0,1.0,Medium,Gold,55746.0,25-34,5
C000428,2022-06,Emerging,Digital NewToBank,High,West,Branch,1,1,1.0,Medium,Gold,54831.0,45-54,42
C000429,2025-04,Mass,Standard,High,South,Branch,0,0,0.0,Medium,Classic,12652.0,35-44,8
C000430,2022-11,Mass,Payroll,Low,Central,Campaign,1,0,1.0,Medium,Gold,38002.0,55+,37
C000431,2023-01,Mass,Young,Low,Central,Branch,1,0,0.0,Medium,Gold,38338.0,35-44,35
C000432,2023-09,Affluent,Wealth,Medium,South,Digital,0,1,1.0,Low,Platinum,67274.0,35-44,27
C000433,2025-06,Mass,Standard,High,North,Branch,0,1,1.0,High,Classic,14427.0,25-34,6
C000434,2022-12,Mass,Young,Medium,Central,Campaign,1,1,0.0,Low,Gold,25517.0,25-34,36
C000435,2023-08,Mass,Payroll,Medium,Central,Campaign,1,1,1.0,High,Gold,12622.0,55+,28
C000436,2023-11,Affluent,Wealth,Very High,Central,Campaign,0,0,,Low,Gold,34292.0,45-54,25
C000437,2025-09,Mass,Payroll,High,South,Campaign,0,0,1.0,Medium,Gold,33092.0,18-24,3
C000438,2024-07,Affluent,Premium,Very High,South,Partner,1,1,1.0,Low,Platinum,131514.0,45-54,17
C000439,2025-05,AFFLUENT,Premium,Very High,West,Digital,0,1,0.0,Low,Platinum,73605.0,35-44,7
C000440,2023-08,Mass,Standard,Medium,Central,Campaign,0,0,0.0,Low,Classic,11048.0,45-54,28
C000441,2024-02,Mass,Standard,Medium,Central,Branch,1,0,0.0,Medium,Classic,10423.0,35-44,22
C000442,2025-08,Emerging,Growth,Medium,North,Digital,0,1,0.0,Medium,Classic,9376.0,55+,4
C000443,2025-05,Mass,Standard,High,Central,Branch,0,0,0.0,Medium,Classic,8111.0,25-34,7
C000444,2025-08,Mass,Standard,Medium,North,Branch,0,1,1.0,High,Classic,8907.0,45-54,4
C000445,2024-07,Affluent,Payroll Premium,High,North,Digital,1,1,1.0,Low,Platinum,96105.0,25-34,17
C000446,2025-12,Emerging,Digital NewToBank,Medium,North,Campaign,0,0,0.0,Low,Classic,8269.0,35-44,1
C000447,2025-09,Emerging,Growth,Medium,South,Branch,0,0,1.0,High,Classic,22269.0,45-54,3
C000448,2024-12,Affluent,Premium,High,Central,Digital,0,1,0.0,Low,Platinum,86261.0,35-44,12
C000449,2025-06,Mass,Standard,Medium,South,Campaign,1,1,1.0,Low,Classic,22853.0,35-44,6
C000450,2025-08,Mass,Standard,Low,Central,Branch,0,0,1.0,High,Gold,27892.0,45-54,4
C000451,2023-05,Affluent,Wealth,Very High,Central,Branch,1,1,1.0,Low,Gold,13733.0,45-54,31
C000452,2024-06,Mass,Payroll,Low,North,Digital,0,1,0.0,High,Classic,14289.0,45-54,18
C000453,2023-04,MASS,Standard,Low,South,Branch,0,1,0.0,High,Classic,9179.0,35-44,32
C000454,2025-03,Emerging,Digital NewToBank,High,North,Digital,1,1,0.0,High,Classic,8150.0,35-44,9
C000455,2023-11,Mass,Payroll,Low,Central,Branch,1,0,1.0,Medium,Classic,5000.0,55+,25
C000456,2024-03,Masivo,Payroll,Medium,North,Branch,1,1,0.0,Low,Classic,10589.0,55+,21
C000457,2025-12,Mass,Standard,Low,South,Digital,1,1,1.0,Medium,Gold,50587.0,25-34,1
C000458,2023-06,Mass,Standard,High,South,Partner,1,1,1.0,Medium,Platinum,94398.0,35-44,30
C000459,2025-07,Mass,Standard,Low,South,Branch,0,0,0.0,Low,Gold,33570.0,18-24,5
C000460,2022-05,Mass,Standard,Low,North,Campaign,0,1,0.0,Low,Classic,10676.0,25-34,43
C000461,2024-01,Mass,Standard,High,South,Digital,1,1,1.0,Medium,Platinum,126171.0,25-34,23
C000462,2025-11,Mass,Standard,Low,South,Campaign,0,1,0.0,Low,Classic,11057.0,25-34,1
C000463,2023-04,Affluent,Premium,Very High,North,Digital,1,1,1.0,Low,Platinum,66670.0,35-44,32
C000464,2024-04,Mass,Standard,Medium,Central,Partner,1,1,,High,Classic,10907.0,35-44,20
C000465,2022-10,Emerging,Growth,Low,North,Branch,1,0,0.0,Low,Classic,12584.0,18-24,38
C000466,2024-08,Mass,Standard,Medium,South,Partner,0,1,1.0,High,Classic,9666.0,18-24,16
C000467,2025-12,Mass,Standard,Low,North,Campaign,1,0,1.0,Medium,Gold,8499.0,45-54,1
C000468,2022-03,Affluent,Premium,High,Central,Campaign,0,1,,Medium,Gold,31384.0,25-34,45
C000469,2024-02,Mass,Payroll,Low,North,Campaign,1,0,1.0,Low,Classic,14940.0,25-34,22
C000470,2023-07,Emerging,Digital NewToBank,Medium,Central,Campaign,0,1,0.0,High,Classic,9625.0,55+,29
C000471,2023-01,Mass,Standard,High,North,Campaign,0,1,0.0,Medium,Gold,28754.0,45-54,35
C000472,2025-02,Emerging,Growth,Low,West,Campaign,0,1,0.0,Low,Classic,15902.0,55+,10
C000473,2022-07,Mass,Payroll,Low,North,Digital,1,1,1.0,Medium,Classic,15383.0,45-54,41
C000474,2025-10,Emerging,Growth,Medium,North,Partner,0,1,1.0,Medium,Gold,31125.0,45-54,2
C000475,2022-04,Mass,Standard,Low,South,Digital,0,1,0.0,Medium,Gold,29315.0,25-34,44
C000476,2024-04,Emerging,Digital NewToBank,Medium,West,Campaign,0,1,0.0,Low,Classic,5111.0,45-54,20
C000477,2022-04,Mass,Standard,Low,West,Campaign,0,1,1.0,Medium,Classic,12900.0,35-44,44
C000478,2024-09,Mass,Payroll,High,North,Campaign,0,1,0.0,Medium,Platinum,81158.0,55+,15
C000479,2024-02,Emerging,Digital NewToBank,Medium,Central,Campaign,1,1,0.0,Medium,Gold,56929.0,35-44,22
C000480,2025-12,MASS,Standard,Low,Central,Branch,0,0,0.0,Medium,Classic,14857.0,45-54,1
C000481,2024-03,Mass,Young,Medium,North,Campaign,0,0,0.0,High,Gold,48739.0,55+,21
C000482,2023-12,Affluent,Premium,Very High,Central,Branch,0,1,0.0,Low,Gold,23788.0,55+,24
C000483,2023-07,Mass,Standard,Medium,Central,Digital,0,1,0.0,Medium,Classic,13731.0,25-34,29
C000484,2024-03,MASS,Standard,Low,Central,Campaign,1,1,1.0,Medium,Gold,35557.0,35-44,21
C000485,2023-06,Mass,Payroll,Low,West,Campaign,1,0,1.0,Medium,Classic,9617.0,25-34,30
C000486,2022-07,Emerging,Growth,Medium,Central,Campaign,0,1,1.0,Medium,Classic,10234.0,35-44,41
C000487,2023-02,Mass,Payroll,Low,South,Digital,1,1,,Medium,Classic,5000.0,18-24,34
C000488,2025-06,MASS,Payroll,Low,Central,Branch,1,0,1.0,Low,Gold,49475.0,35-44,6
C000489,2023-09,Emerging,Growth,Medium,Central,Digital,0,1,0.0,Medium,Classic,5000.0,35-44,27
C000490,2022-03,Emerging,Growth,Low,South,Digital,1,1,1.0,Medium,Gold,36166.0,35-44,45
C000491,2025-03,Mass,Standard,Low,West,Branch,0,0,0.0,High,Classic,14870.0,35-44,9
C000492,2025-08,Mass,Payroll,Low,West,Digital,1,1,1.0,Low,Gold,50011.0,18-24,4
C000493,2025-06,Mass,Young,Low,South,Campaign,0,0,,Medium,Classic,19449.0,35-44,6
C000494,2023-01,Masivo,Standard,Low,Central,Digital,0,1,0.0,Medium,Classic,14931.0,35-44,35
C000495,2022-02,MASS,Payroll,Medium,Central,Campaign,1,0,0.0,Low,Gold,39071.0,55+,46
C000496,2025-04,Mass,Standard,High,South,Digital,0,1,0.0,Medium,Gold,53704.0,55+,8
C000497,2022-01,Mass,Standard,Medium,North,Digital,0,1,0.0,Medium,Classic,10162.0,25-34,47
C000498,2022-02,Mass,Standard,Low,Central,Branch,0,1,1.0,Low,Classic,9185.0,35-44,46
C000499,2023-08,Emerging,Growth,Medium,Central,Partner,0,1,1.0,High,Classic,12251.0,35-44,28
C000500,2025-07,Emerging,Digital NewToBank,Low,South,Digital,1,1,0.0,Medium,Classic,8324.0,45-54,5
C000501,2022-05,Affluent,Payroll Premium,Medium,North,Campaign,0,1,0.0,High,Black,137970.0,55+,43
C000502,2024-01,MASS,Standard,Low,South,Digital,0,1,0.0,Low,Gold,40394.0,35-44,23
C000503,2025-05,Mass,Payroll,Medium,South,Campaign,1,1,1.0,Low,Classic,11733.0,45-54,7
C000504,2022-03,Affluent,Premium,Very High,North,Branch,0,0,1.0,Low,Black,146804.0,55+,45
C000505,2022-08,Affluent,Premium,Very High,Central,Partner,0,1,1.0,Low,Black,184554.0,35-44,40
C000506,2022-02,Mass,Standard,Medium,South,Campaign,0,0,0.0,High,Classic,13740.0,45-54,46
C000507,2023-04,Emerging,Growth,Medium,West,Campaign,0,1,0.0,Medium,Classic,9613.0,35-44,32
C000508,2024-02,Affluent,Wealth,High,North,Digital,1,0,1.0,Medium,Gold,41664.0,35-44,22
